Processed At,Invoice Date,Invoice Month,Invoice Number,Document Type,Seller Name,Seller Tax ID,Expense Category,Item #,Line Type,Description,Quantity,Unit Price,Amount,Subtotal,VAT 7%,Grand Total,Image URL,Confidence,Token Used,UID,User
2025-02-05 12:29:31,2025-02-05,202502,INV-2502-0112,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าไฟฟ้า,2,471,942,942,65.94,1007.94,https://drive.google.com/file/d/sample112,0.86,446,U5555555555,Charlie
2025-02-03 17:23:34,2025-02-03,202502,INV-2502-0113,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,สเต็ก,1,96,96,96,6.72,102.72,https://drive.google.com/file/d/sample113,0.99,425,U9876543210,Alice
2025-02-17 09:53:50,2025-02-17,202502,INV-2502-0114,Tax Invoice,โบลท์,0105561067890,Travel,1,product,ค่าแท็กซี่,4,65,260,260,18.2,278.2,https://drive.google.com/file/d/sample114,0.90,568,U9876543210,Alice
2025-02-10 11:19:48,2025-02-10,202502,INV-2502-0115,Receipt,MK สุกี้,0105532045678,Food,1,product,ข้าวหน้าเนื้อ,2,30,60,60,4.2,64.2,https://drive.google.com/file/d/sample115,0.96,340,U9876543210,Alice
2025-02-02 15:17:53,2025-02-02,202502,INV-2502-0116,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,ขนมปัง,1,224,224,224,15.68,239.68,https://drive.google.com/file/d/sample116,0.98,611,U1234567890,Bobby
2025-02-03 08:27:09,2025-02-03,202502,INV-2502-0117,Receipt,โลตัส,0105535021234,Office,1,product,เมาส์,5,481,2405,2405,168.35,2573.35,https://drive.google.com/file/d/sample117,0.96,442,U1234567890,Bobby
2025-02-06 12:25:58,2025-02-06,202502,INV-2502-0118,Receipt,บิ๊กซี,0105538054321,Food,1,product,สเต็ก,5,189,945,945,66.15,1011.15,https://drive.google.com/file/d/sample118,0.94,816,U9876543210,Alice
2025-02-22 12:15:45,2025-02-22,202502,INV-2502-0119,Tax Invoice,โลตัส,0105535021234,Office,1,product,เก้าอี้สำนักงาน,5,211,1055,1055,73.85,1128.85,https://drive.google.com/file/d/sample119,0.87,354,U5555555555,Charlie
2025-02-16 09:04:44,2025-02-16,202502,INV-2502-0120,Tax Invoice,โฮมโปร,0105540098765,Office,1,product,เก้าอี้สำนักงาน,2,26,52,52,3.64,55.64,https://drive.google.com/file/d/sample120,0.87,276,U5555555555,Charlie
2025-02-07 14:28:44,2025-02-07,202502,INV-2502-0121,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าอินเทอร์เน็ต,5,330,1650,1650,115.5,1765.5,https://drive.google.com/file/d/sample121,0.91,581,U5555555555,Charlie
2025-02-21 08:25:51,2025-02-21,202502,INV-2502-0122,Tax Invoice,อิเกีย,0105548023456,Office,1,product,เก้าอี้สำนักงาน,1,109,109,109,7.63,116.63,https://drive.google.com/file/d/sample122,0.92,721,U9876543210,Alice
2025-02-28 10:09:54,2025-02-28,202502,INV-2502-0123,Receipt,โฮมโปร,0105540098765,Office,1,product,เมาส์,1,263,263,263,18.41,281.41,https://drive.google.com/file/d/sample123,0.92,301,U5555555555,Charlie
2025-02-27 14:42:49,2025-02-27,202502,INV-2502-0124,Receipt,แมคโดนัลด์,0105537045678,Food,1,product,ไก่ทอด,3,302,906,906,63.42,969.42,https://drive.google.com/file/d/sample124,0.92,980,U1234567890,Bobby
2025-02-27 10:22:17,2025-02-27,202502,INV-2502-0125,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าอินเทอร์เน็ต,2,293,586,586,41.02,627.02,https://drive.google.com/file/d/sample125,0.85,321,U1234567890,Bobby
2025-02-09 19:08:38,2025-02-09,202502,INV-2502-0126,Receipt,แมคโดนัลด์,0105537045678,Food,1,product,ซูชิ,2,151,302,302,21.14,323.14,https://drive.google.com/file/d/sample126,0.87,796,U1234567890,Bobby
2025-02-16 14:03:24,2025-02-16,202502,INV-2502-0127,Receipt,เฟสบุ๊ค,0105554023456,Marketing,1,product,Facebook Ads,4,386,1544,1544,108.08,1652.08,https://drive.google.com/file/d/sample127,0.96,460,U1234567890,Bobby
2025-02-28 10:05:28,2025-02-28,202502,INV-2502-0128,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,เก้าอี้สำนักงาน,1,513,513,513,35.91,548.91,https://drive.google.com/file/d/sample128,0.97,702,U9876543210,Alice
2025-02-27 13:21:56,2025-02-27,202502,INV-2502-0129,Receipt,เฟสบุ๊ค,0105554023456,Marketing,1,product,Google Ads,3,515,1545,1545,108.15,1653.15,https://drive.google.com/file/d/sample129,0.96,329,U1234567890,Bobby
2025-02-12 13:22:50,2025-02-12,202502,INV-2502-0130,Receipt,สตาร์บัคส์,0105542098765,Food,1,product,ข้าวหน้าเนื้อ,4,255,1020,1020,71.4,1091.4,https://drive.google.com/file/d/sample130,0.98,487,U1234567890,Bobby
2025-02-02 11:48:48,2025-02-02,202502,INV-2502-0131,Tax Invoice,DTAC,0105536034567,Utilities,1,product,ค่าไฟฟ้า,3,463,1389,1389,97.23,1486.23,https://drive.google.com/file/d/sample131,0.89,212,U5555555555,Charlie
2025-02-15 09:56:48,2025-02-15,202502,INV-2502-0132,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าแท็กซี่,5,72,360,360,25.2,385.2,https://drive.google.com/file/d/sample132,0.89,574,U1234567890,Bobby
2025-02-13 15:20:46,2025-02-13,202502,INV-2502-0133,Tax Invoice,โลตัส,0105535021234,Office,1,product,เมาส์,2,325,650,650,45.5,695.5,https://drive.google.com/file/d/sample133,0.87,852,U9876543210,Alice
2025-02-13 17:02:35,2025-02-13,202502,INV-2502-0134,Tax Invoice,โฮมโปร,0105540098765,Office,1,product,กระดาษ A4,1,146,146,146,10.22,156.22,https://drive.google.com/file/d/sample134,0.85,886,U1234567890,Bobby
2025-02-09 16:06:30,2025-02-09,202502,INV-2502-0135,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,หมึกพิมพ์,4,480,1920,1920,134.4,2054.4,https://drive.google.com/file/d/sample135,0.91,361,U5555555555,Charlie
2025-02-12 17:30:31,2025-02-12,202502,INV-2502-0136,Tax Invoice,กูเกิ้ล,0105552012345,Marketing,1,product,Google Ads,4,387,1548,1548,108.36,1656.36,https://drive.google.com/file/d/sample136,0.88,645,U9876543210,Alice
2025-02-04 08:23:59,2025-02-04,202502,INV-2502-0137,Receipt,โลตัส,0105535021234,Office,1,product,เก้าอี้สำนักงาน,1,81,81,81,5.67,86.67,https://drive.google.com/file/d/sample137,0.86,235,U9876543210,Alice
2025-02-28 19:40:41,2025-02-28,202502,INV-2502-0138,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,LINE Ads,2,293,586,586,41.02,627.02,https://drive.google.com/file/d/sample138,0.87,611,U1234567890,Bobby
2025-02-11 17:32:05,2025-02-11,202502,INV-2502-0139,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าโทรศัพท์,3,119,357,357,24.99,381.99,https://drive.google.com/file/d/sample139,0.91,873,U5555555555,Charlie
2025-02-22 11:45:17,2025-02-22,202502,INV-2502-0140,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าทางด่วน,2,224,448,448,31.36,479.36,https://drive.google.com/file/d/sample140,0.95,490,U1234567890,Bobby
2025-02-19 13:22:51,2025-02-19,202502,INV-2502-0141,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,LINE Ads,1,293,293,293,20.51,313.51,https://drive.google.com/file/d/sample141,0.91,441,U1234567890,Bobby
2025-02-19 10:55:14,2025-02-19,202502,INV-2502-0142,Tax Invoice,บางจาก,0105528012345,Travel,1,product,น้ำมันดีเซล,4,116,464,464,32.48,496.48,https://drive.google.com/file/d/sample142,0.87,701,U1234567890,Bobby
2025-02-27 18:47:04,2025-02-27,202502,INV-2502-0143,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ขนมปัง,4,21,84,84,5.88,89.88,https://drive.google.com/file/d/sample143,0.85,922,U9876543210,Alice
2025-02-19 18:24:16,2025-02-19,202502,INV-2502-0144,Receipt,บิ๊กซี,0105538054321,Food,1,product,ซูชิ,2,330,660,660,46.2,706.2,https://drive.google.com/file/d/sample144,0.88,507,U1234567890,Bobby
2025-02-07 11:33:00,2025-02-07,202502,INV-2502-0145,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าทางด่วน,2,461,922,922,64.54,986.54,https://drive.google.com/file/d/sample145,0.85,932,U5555555555,Charlie
2025-02-17 11:13:03,2025-02-17,202502,INV-2502-0146,Receipt,สตาร์บัคส์,0105542098765,Food,1,product,กาแฟสด,3,252,756,756,52.92,808.92,https://drive.google.com/file/d/sample146,0.91,585,U9876543210,Alice
2025-02-16 08:32:01,2025-02-16,202502,INV-2502-0147,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ค่าแท็กซี่,2,25,50,50,3.5,53.5,https://drive.google.com/file/d/sample147,0.92,262,U9876543210,Alice
2025-02-19 19:30:27,2025-02-19,202502,INV-2502-0148,Receipt,ไมโครซอฟท์,0105548012345,Office,1,product,กระดาษ A4,5,131,655,655,45.85,700.85,https://drive.google.com/file/d/sample148,0.87,370,U1234567890,Bobby
2025-02-12 10:56:48,2025-02-12,202502,INV-2502-0149,Tax Invoice,AIS,0105534123789,Utilities,1,product,ค่าโทรศัพท์,5,370,1850,1850,129.5,1979.5,https://drive.google.com/file/d/sample149,0.92,601,U5555555555,Charlie
2025-02-13 09:19:24,2025-02-13,202502,INV-2502-0150,Tax Invoice,บิ๊กซี,0105538054321,Food,1,product,ข้าวหน้าเนื้อ,4,473,1892,1892,132.44,2024.44,https://drive.google.com/file/d/sample150,0.98,441,U9876543210,Alice
2025-02-12 09:36:55,2025-02-12,202502,INV-2502-0151,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าไฟฟ้า,4,96,384,384,26.88,410.88,https://drive.google.com/file/d/sample151,0.86,426,U5555555555,Charlie
2025-02-18 09:36:17,2025-02-18,202502,INV-2502-0152,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ข้าวกระเพราไก่,3,445,1335,1335,93.45,1428.45,https://drive.google.com/file/d/sample152,0.91,578,U1234567890,Bobby
2025-02-04 19:21:34,2025-02-04,202502,INV-2502-0153,Receipt,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าโทรศัพท์,4,292,1168,1168,81.76,1249.76,https://drive.google.com/file/d/sample153,0.97,289,U1234567890,Bobby
2025-02-11 14:20:26,2025-02-11,202502,INV-2502-0154,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันเบนซิน,3,472,1416,1416,99.12,1515.12,https://drive.google.com/file/d/sample154,0.92,313,U1234567890,Bobby
2025-02-01 10:57:53,2025-02-01,202502,INV-2502-0155,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,ซูชิ,4,260,1040,1040,72.8,1112.8,https://drive.google.com/file/d/sample155,0.96,320,U1234567890,Bobby
2025-02-21 13:40:03,2025-02-21,202502,INV-2502-0156,Receipt,KFC,0105536078901,Food,1,product,ก๋วยเตี๋ยว,4,396,1584,1584,110.88,1694.88,https://drive.google.com/file/d/sample156,0.89,224,U1234567890,Bobby
2025-02-21 17:08:09,2025-02-21,202502,INV-2502-0157,Tax Invoice,AIS,0105534123789,Utilities,1,product,ค่าน้ำ,4,464,1856,1856,129.92,1985.92,https://drive.google.com/file/d/sample157,0.95,449,U1234567890,Bobby
2025-02-19 17:34:53,2025-02-19,202502,INV-2502-0158,Tax Invoice,DTAC,0105536034567,Utilities,1,product,ค่าไฟฟ้า,2,475,950,950,66.5,1016.5,https://drive.google.com/file/d/sample158,0.90,288,U9876543210,Alice
2025-02-07 10:20:06,2025-02-07,202502,INV-2502-0159,Receipt,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าโทรศัพท์,5,246,1230,1230,86.1,1316.1,https://drive.google.com/file/d/sample159,0.95,535,U5555555555,Charlie
2025-02-27 14:38:39,2025-02-27,202502,INV-2502-0160,Tax Invoice,KFC,0105536078901,Food,1,product,เบอร์เกอร์,3,200,600,600,42,642,https://drive.google.com/file/d/sample160,0.96,943,U1234567890,Bobby
2025-02-09 09:16:55,2025-02-09,202502,INV-2502-0161,Receipt,AIS,0105534123789,Utilities,1,product,ค่าน้ำ,4,144,576,576,40.32,616.32,https://drive.google.com/file/d/sample161,0.94,729,U1234567890,Bobby
2025-02-14 11:07:57,2025-02-14,202502,INV-2502-0162,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,โปสเตอร์,2,59,118,118,8.26,126.26,https://drive.google.com/file/d/sample162,0.91,340,U5555555555,Charlie
2025-02-18 13:44:45,2025-02-18,202502,INV-2502-0163,Receipt,ลาซาด้า,0105556089012,Office,1,product,คีย์บอร์ด,5,228,1140,1140,79.8,1219.8,https://drive.google.com/file/d/sample163,0.98,940,U1234567890,Bobby
2025-02-15 10:56:19,2025-02-15,202502,INV-2502-0164,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,ซูชิ,2,469,938,938,65.66,1003.66,https://drive.google.com/file/d/sample164,0.87,411,U9876543210,Alice
2025-02-05 10:37:21,2025-02-05,202502,INV-2502-0165,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ไก่ทอด,5,397,1985,1985,138.95,2123.95,https://drive.google.com/file/d/sample165,0.93,553,U5555555555,Charlie
2025-02-18 13:08:32,2025-02-18,202502,INV-2502-0166,Receipt,บางจาก,0105528012345,Travel,1,product,ค่าแท็กซี่,3,518,1554,1554,108.78,1662.78,https://drive.google.com/file/d/sample166,0.90,536,U1234567890,Bobby
2025-02-19 12:38:07,2025-02-19,202502,INV-2502-0167,Receipt,บางจาก,0105528012345,Travel,1,product,ตั๋วเครื่องบิน,2,127,254,254,17.78,271.78,https://drive.google.com/file/d/sample167,0.89,802,U1234567890,Bobby
2025-02-17 13:04:00,2025-02-17,202502,INV-2502-0168,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันดีเซล,5,174,870,870,60.9,930.9,https://drive.google.com/file/d/sample168,0.89,859,U5555555555,Charlie
2025-02-26 17:31:51,2025-02-26,202502,INV-2502-0169,Tax Invoice,กูเกิ้ล,0105552012345,Marketing,1,product,Google Ads,4,459,1836,1836,128.52,1964.52,https://drive.google.com/file/d/sample169,0.87,607,U9876543210,Alice
2025-02-08 14:54:30,2025-02-08,202502,INV-2502-0170,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,ซูชิ,3,78,234,234,16.38,250.38,https://drive.google.com/file/d/sample170,0.97,239,U1234567890,Bobby
2025-02-16 08:19:41,2025-02-16,202502,INV-2502-0171,Tax Invoice,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าประกัน,4,55,220,220,15.4,235.4,https://drive.google.com/file/d/sample171,0.95,530,U5555555555,Charlie
2025-02-25 08:47:19,2025-02-25,202502,INV-2502-0172,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าน้ำ,3,168,504,504,35.28,539.28,https://drive.google.com/file/d/sample172,0.99,798,U9876543210,Alice
2025-02-13 13:48:37,2025-02-13,202502,INV-2502-0173,Tax Invoice,KFC,0105536078901,Food,1,product,ขนมปัง,1,238,238,238,16.66,254.66,https://drive.google.com/file/d/sample173,0.97,297,U1234567890,Bobby
2025-02-27 18:23:28,2025-02-27,202502,INV-2502-0174,Tax Invoice,KFC,0105536078901,Food,1,product,ข้าวกระเพราไก่,2,157,314,314,21.98,335.98,https://drive.google.com/file/d/sample174,0.94,750,U9876543210,Alice
2025-02-04 16:10:55,2025-02-04,202502,INV-2502-0175,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,ตั๋วเครื่องบิน,5,490,2450,2450,171.5,2621.5,https://drive.google.com/file/d/sample175,0.90,381,U9876543210,Alice
2025-02-15 15:15:03,2025-02-15,202502,INV-2502-0176,Receipt,MK สุกี้,0105532045678,Food,1,product,กาแฟสด,5,71,355,355,24.85,379.85,https://drive.google.com/file/d/sample176,0.87,493,U1234567890,Bobby
2025-02-23 13:18:19,2025-02-23,202502,INV-2502-0177,Receipt,AIS,0105534123789,Utilities,1,product,ค่าน้ำ,1,448,448,448,31.36,479.36,https://drive.google.com/file/d/sample177,0.89,777,U9876543210,Alice
2025-02-08 09:20:38,2025-02-08,202502,INV-2502-0178,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,เก้าอี้สำนักงาน,3,131,393,393,27.51,420.51,https://drive.google.com/file/d/sample178,0.89,318,U9876543210,Alice
2025-02-28 19:51:47,2025-02-28,202502,INV-2502-0179,Receipt,ช้อปปี้,0105559034567,Office,1,product,หมึกพิมพ์,3,457,1371,1371,95.97,1466.97,https://drive.google.com/file/d/sample179,0.99,274,U1234567890,Bobby
2025-02-18 13:28:30,2025-02-18,202502,INV-2502-0180,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าอินเทอร์เน็ต,3,380,1140,1140,79.8,1219.8,https://drive.google.com/file/d/sample180,0.94,652,U1234567890,Bobby
2025-02-06 19:51:06,2025-02-06,202502,INV-2502-0181,Receipt,AIS,0105534123789,Utilities,1,product,ค่าอินเทอร์เน็ต,5,109,545,545,38.15,583.15,https://drive.google.com/file/d/sample181,0.98,712,U9876543210,Alice
2025-02-25 12:11:43,2025-02-25,202502,INV-2502-0182,Receipt,เฟสบุ๊ค,0105554023456,Marketing,1,product,LINE Ads,3,294,882,882,61.74,943.74,https://drive.google.com/file/d/sample182,0.98,526,U5555555555,Charlie
2025-02-10 14:19:25,2025-02-10,202502,INV-2502-0183,Tax Invoice,โฮมโปร,0105540098765,Office,1,product,คีย์บอร์ด,3,382,1146,1146,80.22,1226.22,https://drive.google.com/file/d/sample183,0.94,577,U1234567890,Bobby
2025-02-08 10:11:49,2025-02-08,202502,INV-2502-0184,Receipt,โฮมโปร,0105540098765,Office,1,product,กระดาษ A4,4,471,1884,1884,131.88,2015.88,https://drive.google.com/file/d/sample184,0.90,508,U5555555555,Charlie
2025-02-23 14:04:45,2025-02-23,202502,INV-2502-0185,Tax Invoice,อิเกีย,0105548023456,Office,1,product,เก้าอี้สำนักงาน,5,395,1975,1975,138.25,2113.25,https://drive.google.com/file/d/sample185,0.99,230,U9876543210,Alice
2025-02-21 08:22:35,2025-02-21,202502,INV-2502-0186,Tax Invoice,KFC,0105536078901,Food,1,product,ข้าวหน้าเนื้อ,3,467,1401,1401,98.07,1499.07,https://drive.google.com/file/d/sample186,0.97,433,U1234567890,Bobby
2025-02-13 19:27:38,2025-02-13,202502,INV-2502-0187,Receipt,ช้อปปี้,0105559034567,Office,1,product,เมาส์,5,105,525,525,36.75,561.75,https://drive.google.com/file/d/sample187,0.89,615,U5555555555,Charlie
